ensemble_name,weights,roc_auc,pr_auc,logloss,f1_0_50
LightGBM_XGBoost_CatBoost,"LightGBM:0.10, XGBoost:0.75, CatBoost:0.15",0.9242205851759985,0.5563088087628028,0.2278976093216744,0.4141986375044819
LightGBM_XGBoost_CatBoost,"LightGBM:0.15, XGBoost:0.50, CatBoost:0.35",0.9242106573967492,0.5561629261338386,0.23474272611891567,0.4098904980572236
LightGBM_XGBoost_CatBoost,"LightGBM:0.10, XGBoost:0.85, CatBoost:0.05",0.9241599885851699,0.5581115819688177,0.22178670731541675,0.4189100459619173
LightGBM_XGBoost_CatBoost,"LightGBM:0.20, XGBoost:0.35, CatBoost:0.45",0.9241329668023719,0.5573929522693831,0.23549171170005487,0.4117271242989991
LightGBM_XGBoost_CatBoost,"LightGBM:0.10, XGBoost:0.70, CatBoost:0.20",0.9241253860209574,0.5553171433291012,0.2310403611931321,0.4112720045428734
LightGBM_XGBoost_CatBoost,"LightGBM:0.35, XGBoost:0.05, CatBoost:0.60",0.9241186667410478,0.5621417146685403,0.22850764648980154,0.4245702430349733
LightGBM_XGBoost_CatBoost,"LightGBM:0.10, XGBoost:0.90, CatBoost:0.00",0.9239985337028468,0.558968402335245,0.2188203047475458,0.4200940070505288
LightGBM_XGBoost_CatBoost,"LightGBM:0.10, XGBoost:0.65, CatBoost:0.25",0.9239521918311576,0.5542204172409163,0.23424127744747042,0.4077301475755446
LightGBM_XGBoost_CatBoost,"LightGBM:0.15, XGBoost:0.45, CatBoost:0.40",0.9238333326924252,0.5547918149148878,0.23808525023756755,0.40600349040139616
LightGBM_XGBoost_CatBoost,"LightGBM:0.10, XGBoost:0.60, CatBoost:0.30",0.9237050121511982,0.5530296896504626,0.23750092967883404,0.40448031167385556
LightGBM_XGBoost_CatBoost,"LightGBM:0.25, XGBoost:0.20, CatBoost:0.55",0.9236999878053274,0.5577298127344354,0.2364894418185253,0.4127390346200327
LightGBM_XGBoost_CatBoost,"LightGBM:0.30, XGBoost:0.10, CatBoost:0.60",0.9236318816850885,0.5591414036980378,0.234192611473833,0.41655848838886483
